node_1,node_2,node_3
20235,20790,21009
16173,20790,21009
3156,18267,125645
18267,20790,125645
3156,18267,20790
3156,20790,125645
3156,18267,21117
18267,20328,20790
3156,20328,20790
3156,16173,18267
3156,16173,20790
3156,16173,21066
11810,37278,116573
20200,20257,116590
5274,20257,116590
6441,20003,51114
6441,11850,51114
13025,161696,214965
18386,20208,93327
16173,18386,93327
16173,18386,20208
16173,20208,93327
18386,21342,93327
18386,20208,21342
20208,21342,93327
311,18386,20487
18386,20487,20552
311,6473,18386
617,6473,18386
6473,11810,18386
6473,18386,20424
311,18386,20057
311,18386,20208
617,18386,20057
617,18386,20208
18386,20057,20208
311,617,20057
311,20057,20208
617,20057,20208
311,18386,20021
86912,160752,214997
27247,160752,214997
13025,21066,215002
13025,18173,215008
18173,30108,215008
13025,21066,215067
21066,95246,215067
311,18466,29313
617,18466,20577
311,18466,20577
18466,20200,20577
617,18466,30093
18473,21052,21160
20025,20781,84020
13025,18173,215099
13025,215143,215289
311,18563,20128
311,13025,18563
311,18563,20727
13025,18563,20128
18563,20128,20727
13025,18563,20727
311,13025,20128
311,20128,20727
311,13025,20727
13025,20128,20727
18563,20154,37180
18563,20727,37180
18563,20154,20727
20154,20727,37180
5694,18589,97169
20981,21277,247966
89912,149667,149670
94752,191974,215233
13025,20727,215241
21066,21304,215255
21066,73207,215255
13025,73207,215255
21066,63881,215255
21066,73353,215255
13025,20235,215275
13025,20346,215275
20235,20346,215275
13025,20235,20346
13025,23130,215279
23130,37291,215279
13025,21066,215289
18690,21550,92719
18690,21103,21550
5274,18690,21550
5274,18690,21103
5274,21103,21550
18690,23130,62253
6660,18690,92304
311,18690,20200
18690,20200,21251
311,18690,20068
617,18690,20068
13025,18690,20068
311,617,20068
311,13025,20068
617,13025,20068
617,18690,20200
18690,20068,20200
311,20068,20200
617,20068,20200
311,11881,18690
11881,18690,20200
311,2198,18690
2198,11881,18690
311,18690,20395
311,5274,18690
5274,18690,20395
311,18690,221940
2198,5274,18690
311,11932,18690
311,18690,20141
11932,18690,20141
311,11932,20141
13025,21118,215318
13025,16173,215327
13025,93141,215327
6624,20278,51501
23130,63755,117041
21066,125693,248147
20882,21066,248148
20882,30016,248150
18793,72469,186469
18793,72469,186537
18793,20781,60444
18793,38391,60444
18793,38391,97139
18793,20568,72469
18803,21169,63354
20257,96019,117131
2711,13025,117172
2711,23130,117172
13025,23130,117172
11287,23130,117172
2711,21066,117190
2711,20790,117190
20790,21066,117190
2711,23130,117190
2711,37278,117190
23130,37278,117190
2711,23130,37278
6624,20796,84427
6624,84427,95695
6624,20484,84427
20484,84427,95695
20257,117225,186688
20257,117225,130339
20257,93959,117225
21250,93959,117225
20257,117225,186673
11933,97139,117225
11933,20257,97139
2711,21066,117236
2711,20790,117236
20790,21066,117236
18939,23140,23205
18939,127665,189424
18939,23157,127665
11287,18939,127665
18939,19306,26001
2711,117247,117306
2711,21066,117279
2711,20790,117279
150065,158710,222786
6473,18173,117300
37278,62928,84539
62928,84539,157639
37278,55165,84539
55165,84539,157639
20882,60253,117310
2711,20882,117310
20292,21118,117314
21066,21118,117314
20292,21066,21118
2711,20292,117314
2711,21066,117320
21123,94984,248394
94984,248394,289776
20979,94984,248394
94984,154551,248394
22748,94984,248394
22748,97139,248394
2711,20882,117333
2711,23130,117333
2711,16173,117340
2711,13025,117352
2711,30098,117360
2711,16173,117360
5274,21103,51827
20206,21227,117391
2711,20206,117391
20257,22748,150169
20257,20781,150169
20781,22748,150169
11933,20257,150169
2711,21066,117406
2711,20882,117406
2711,20790,117406
20882,21066,117406
20790,21066,117406
20790,20882,117406
2711,20882,21066
2711,20790,20882
2711,23130,117406
13025,23130,117412
2711,23130,117412
2711,13025,117412
23130,117412,153122
19145,24049,58617
20484,20781,52166
27977,58255,281537
20882,21066,216103
20790,20882,216103
20790,21066,216103
21066,51429,216106
20790,21066,216107
20790,21066,248981
62872,94232,248996
21066,62872,248996
21066,94232,248996
21066,62872,94232
6441,19630,37291
21066,123128,249010
21066,74690,249012
21066,249026,249079
11893,51429,52460
21066,125693,249080
21344,52657,62851
52657,62851,95786
2711,21344,52657
2135,52657,57432
20257,21250,216526
20257,60444,216526
20364,21250,216526
25128,96929,151037
27204,96929,151037
25128,27204,151037
25128,27204,96929
20257,21344,118291
21344,62851,118291
21344,63679,118291
62851,63679,118291
25098,63679,118291
311,11867,20003
311,20003,20754
11867,20003,20754
311,11867,20754
311,20004,20781
311,5204,20025
311,20025,30132
5204,20025,30132
311,20025,20781
20025,20781,30132
311,20781,30132
20025,30132,91347
20781,30132,91347
5235,20025,91262
20027,20593,36629
15559,20027,36629
15559,20027,20593
15559,20593,36629
20030,20346,30342
6441,20030,30342
6441,20346,30342
11850,20030,63496
5101,20030,20952
6441,20030,22748
20030,22748,30132
20030,20952,188373
20030,20346,188373
311,20030,30050
617,20030,30050
6441,20030,30050
311,20030,21167
311,18288,20030
18288,20030,21167
311,18288,21167
311,20030,20346
20030,20346,20790
6441,20030,20790
311,6441,20346
311,20346,20790
6441,20346,20790
20030,20346,30132
311,20346,30132
311,20030,20764
6473,20030,20764
311,20764,20790
6473,20030,37278
20030,30132,92031
6624,20034,20781
6624,20034,20257
20034,20257,20781
6624,20034,20484
20034,20484,20781
617,20034,24421
20034,24421,30346
617,20034,30346
617,24421,30346
20034,20577,25098
16173,20034,25098
16173,20577,25098
20034,63980,97165
20034,20257,30160
617,20034,30160
617,20034,20257
311,20034,21344
311,20034,20257
20034,20257,21344
20034,20577,21344
311,20577,21344
311,20034,20484
311,20034,20781
311,20034,20359
311,5694,20034
311,6441,20034
5694,20034,20359
6441,20034,20359
5694,6441,20034
311,20034,20552
20034,20426,20552
311,20426,20552
617,20034,20781
311,20257,20781
617,6441,20034
6441,20034,20426
311,6441,20426
617,6441,20426
617,5694,20034
6441,16173,20034
5694,16173,20034
311,16695,20034
617,16695,20034
6441,16695,20034
16173,16695,20034
311,16173,16695
617,16173,16695
6441,16173,16695
311,20034,128618
311,20034,21112
311,20034,20764
20034,20257,62745
6441,20034,38334
6660,20036,92719
20036,20322,92719
6660,20036,20322
6660,20322,92719
6441,20036,94418
20036,36629,94418
311,20036,20322
311,6660,20036
311,6660,20322
6441,6660,20036
311,6441,6660
20045,30033,93327
20045,21103,93327
311,20045,21103
311,20061,20719
311,11810,20068
311,20068,20593
617,11810,20068
11810,20068,20593
617,20068,20593
311,11810,20593
617,11810,20593
311,20068,20710
617,20068,20710
20068,20593,20710
311,617,20710
311,20593,20710
617,20593,20710
311,20068,20568
20068,20568,20593
311,20568,20593
20068,23705,62200
311,20128,29313
20135,62757,91347
20135,27260,91347
21066,154515,216747
20790,21066,216747
20790,154515,216747
20790,21066,154515
5235,20141,63476
11932,20141,63476
5235,11932,20141
5235,11932,63476
311,20141,20354
311,6441,20141
6441,20141,20354
11932,20141,20354
6441,11932,20141
311,6441,20354
311,11932,20354
311,6441,11932
6441,11932,20354
311,20143,52864
11810,20143,52864
311,11810,52864
311,20002,20143
11810,20002,20143
311,11810,20002
311,20143,21203
11810,20143,21203
311,11810,21203
311,6441,20155
311,20053,20155
6441,20053,20155
311,20155,20482
311,20155,20604
20155,20482,20604
311,18173,20155
18173,20053,20155
38302,52924,63744
2711,52924,60424
20181,21344,93707
20181,84145,93707
20181,21344,84145
1271,6441,20181
6441,20181,97148
311,20181,52864
311,6476,20181
6476,20181,52864
311,6476,52864
311,20181,21344
16173,20952,85733
16173,20271,85733
6441,20203,30016
20203,20235,30016
20203,21276,30016
20203,30016,38462
6441,20235,30016
6441,21276,30016
6441,20790,30016
6441,30016,38462
20235,21276,30016
20235,20790,30016
20235,30016,38462
20790,21276,30016
21276,30016,38462
20790,30016,38462
20203,20790,51429
20203,21203,21726
311,20203,20421
311,6441,20203
311,2173,20203
6441,20203,20421
2173,20203,20421
2173,6441,20203
311,6441,20421
311,2173,20421
2173,6441,20421
20203,20421,20790
311,20421,20790
6441,20421,20790
311,20203,20754
20203,20421,20754
311,20421,20754
2173,20421,20754
311,617,20203
311,20203,20576
311,20203,20235
617,20203,20576
617,6441,20203
617,20203,20235
617,20203,20790
6441,20203,20576
20203,20235,20576
311,20203,20458
311,13025,20203
617,20203,20458
617,13025,20203
617,2173,20203
13025,20203,20458
2173,13025,20203
617,2173,13025
2173,13025,20458
311,5694,20203
617,5694,20203
5694,20203,20458
5694,13025,20203
311,5694,20458
617,5694,20458
617,5694,13025
311,20203,30132
617,20203,30132
13025,20203,30132
2173,20203,30132
311,2173,30132
617,2173,30132
2173,13025,30132
311,20203,20279
617,20203,20279
20203,20279,30132
617,20203,30346
311,617,30346
617,20790,30346
13025,20203,20754
2173,13025,20754
311,20203,21203
6441,20203,21203
20203,20235,21203
20203,20790,21203
311,6441,21203
311,20235,21203
311,20790,21203
6441,20235,21203
6441,20790,21203
20235,20790,21203
311,20203,21118
20203,20576,21118
6441,20203,62200
20203,20235,62200
20203,30346,62200
20203,20790,94813
6441,20203,94813
6441,20790,94813
11849,20205,20969
20205,20721,20969
11849,20721,20969
6441,20205,33067
20205,20969,97139
311,20205,61316
11905,20205,61316
311,20205,20969
311,6441,20205
6441,20205,20969
311,6441,20969
20205,20969,21092
311,20969,21092
311,20721,20969
311,20206,20424
311,20200,20206
617,20206,20424
6441,20206,20424
20200,20206,20424
617,20200,20206
6441,20200,20206
5274,20206,20424
16173,20206,20424
20206,20235,20292
617,20206,20576
6441,20206,20292
20206,20292,20576
20206,20292,20790
617,10553,20206
5595,6441,20206
5595,20206,20576
5595,10553,20206
5595,20206,20790
5274,10553,20206
311,5274,10553
5274,10553,20235
617,5274,10553
5274,5595,10553
617,18173,20206
5595,18173,20206
10553,20206,21227
311,10553,21227
10553,20235,21227
5595,10553,21227
5274,10553,21227
2711,20206,20292
311,20206,20979
20206,20790,20979
311,20790,20979
6476,16173,20208
617,6476,20208
311,6476,20208
7887,11867,20211
311,11810,20211
21066,36585,93715
20233,72469,95009
20233,21344,97139
311,20233,21344
311,2711,20233
2711,20233,21344
311,2711,21344
311,11810,20243
311,20243,38391
311,617,20274
311,20274,20426
617,20274,20426
311,20274,20796
617,20278,30156
311,6474,20278
6474,13025,20278
311,14183,20278
617,14183,20278
311,617,14183
20279,20444,93189
20200,20279,25098
20279,25098,30132
5204,20279,25098
20200,25098,30132
5204,20200,25098
5204,25098,30132
16173,20279,25098
20200,20279,91347
20279,30132,91347
20200,30132,91347
16173,20279,91347
20279,30292,47550
311,20279,20424
617,20279,20424
20200,20279,20424
5204,20279,20424
311,20279,29975
617,20279,29975
5204,20279,29975
311,617,29975
311,5204,29975
617,5204,29975
311,20279,20683
311,20279,21301
20279,20683,21301
311,20683,21301
311,20279,63759
20279,30132,63759
311,30132,63759
311,20279,20663
20279,20663,30132
311,20663,30132
20285,20533,63140
20285,20533,91950
20285,20533,70579
20285,20533,30134
20285,30134,70579
20533,30134,70579
20285,20533,20727
20285,20727,30134
20533,20727,30134
311,20285,20533
20285,20533,21250
311,20285,20727
20285,20727,21250
311,20285,21250
311,20533,20727
20533,20727,21250
311,20533,21250
311,20727,21250
5235,20285,20533
5235,20285,20727
311,5235,20285
5235,20533,20727
311,5235,20727
572,20285,20533
572,5235,20285
572,5235,20533
20285,70579,92533
20285,91950,92533
311,20311,21112
311,20311,20541
20317,20576,30210
617,20317,30119
20317,30119,93715
20317,20426,63592
20317,63592,93715
20317,63592,97453
63592,93715,97453
20317,20458,97453
20317,20458,21203
20317,21203,93715
21203,93715,97453
16173,20317,22322
2173,16173,20317
2173,16173,22322
20317,21726,22322
16173,20317,21726
16173,21726,22322
21066,21203,93715
5274,20317,72469
11867,20317,72469
20317,20981,72469
311,20317,20576
311,20317,20426
617,20317,20426
6473,20317,20426
311,6473,20426
617,6473,20426
311,20317,20369
617,20317,20369
20317,20369,20426
311,20317,21250
617,20317,21250
20317,20426,21250
311,5274,20317
617,5274,20317
5274,20317,21250
20317,20576,21066
311,16173,20317
13025,16173,20317
13025,16173,21066
311,20317,21203
16173,20317,21203
311,21066,21203
311,16173,21203
16173,21066,21203
311,20317,20754
13025,20317,20754
11867,13025,20754
311,20458,21203
311,16173,20458
16173,20458,21203
311,11867,16173
11867,13025,16173
11867,13025,20458
13025,16173,20458
5274,20317,94232
11932,20317,94232
20317,21066,94232
11932,21726,59765
20317,21203,21726
16173,21203,21726
20342,20426,91187
20346,21066,222475
6474,20346,22834
311,11897,20346
6441,11897,20346
11897,20346,20790
311,6441,11897
311,11897,20790
6441,11897,20790
311,18173,20346
18173,20346,20790
11897,18173,20346
311,11897,18173
11897,18173,20790
311,20346,21066
311,20235,20346
20235,20346,20790
18173,20346,21066
18173,20235,20346
20235,20346,21066
311,20257,20351
311,20351,21018
20365,61316,95624
20365,20781,95624
20365,20781,61316
20781,61316,95624
11810,20365,55165
20365,20781,30231
311,20365,20781
311,11810,20365
11810,20365,20781
311,20365,61316
311,20781,61316
20365,38302,61316
6473,20371,63360
11932,20371,63360
11932,20371,62601
20371,21066,30098
6441,20374,30930
6268,20374,30930
16173,20374,30930
20374,21276,30930
6268,6441,20374
6441,16173,20374
6441,20374,21276
6268,16173,20374
6268,20374,21276
6268,6441,30930
6441,16173,30930
6441,21276,30930
6268,16173,30930
6268,21276,30930
16173,21276,30930
6268,6441,16173
6268,6441,21276
6268,16173,21276
311,20374,20790
20374,20596,20790
6441,20374,20790
7887,20235,20385
7887,20385,64018
20235,20385,64018
7887,20235,64018
311,20385,30346
311,20385,20790
617,20385,30346
20385,20790,30346
617,20385,20790
311,20235,20385
311,20385,20952
311,16173,20385
20235,20385,20952
16173,20235,20385
16173,20385,20952
16173,20235,20952
20235,20385,20924
311,20235,20924
311,20385,20596
6441,20385,20596
617,20385,20596
20385,20596,20790
6441,20385,20790
11932,20414,188937
18614,20414,188937
7887,20414,188937
7887,20414,29580
20867,20882,217029
20867,217029,222451
20436,21063,228143
20436,21066,93715
311,20444,21817
617,20444,20790
20449,20453,92583
311,20449,20453
311,20453,93477
20482,23130,93540
20482,20604,96298
13025,20482,79795
20482,23130,79795
13025,20482,23130
13025,23130,79795
20482,21250,94615
20482,21049,23130
311,11881,20482
311,11867,20482
11881,20482,20604
11867,20482,20604
11867,11881,20482
311,11881,20604
311,11867,20604
11867,11881,20604
311,20482,20943
20482,20604,20943
1886,20482,20943
311,20604,20943
311,1886,20943
1886,20604,20943
30114,184334,351381
311,20532,20804
311,20532,63881
311,6476,20532
311,20532,20727
6476,20532,20727
311,6476,20727
311,20506,20532
311,18173,20532
18173,20506,20532
20506,20532,20727
18173,20532,20727
311,18173,20506
311,20506,20727
311,18173,20727
18173,20506,20727
311,20539,92318
7887,20541,125695
311,20541,125695
311,20551,20736
311,20551,77460
6441,20554,91347
16173,20554,91347
5694,20554,91347
6441,16173,20554
5694,6441,20554
5694,16173,20554
617,20554,30134
20554,30132,30134
617,20554,30132
617,30132,30134
311,11810,20554
617,11810,20554
6441,11810,20554
11810,20424,20554
311,20426,20554
617,20426,20554
617,5235,20554
6441,20426,20554
5235,20426,20554
5235,6441,20426
311,16173,20554
617,16173,20554
5235,16173,20554
16173,20424,20554
5235,20424,20554
311,5235,16173
617,5235,16173
5235,6441,16173
6441,16173,20424
5235,16173,20424
311,5694,20554
617,5694,20554
5694,20424,20554
5694,16173,20424
311,20554,20593
617,20554,20593
11810,20554,20593
11867,20424,20554
11867,16173,20554
11867,16173,20424
6441,11867,16173
16173,20554,63354
5235,20554,63354
5235,16173,63354
5694,20554,63354
20563,20754,21892
6441,20563,91916
20564,91297,92994
11867,20564,91297
11867,20564,92994
11867,91297,92994
5694,20568,130339
20568,62586,188937
5274,20568,72469
20568,62851,72469
5274,20568,62851
311,20568,62851
21018,23130,249949
20577,21344,84145
5274,20577,84145
5595,20577,84145
5274,20577,21344
5274,5595,20577
311,2711,20577
2711,5274,20577
311,5595,21344
2711,5274,21344
20235,20577,20952
2711,20235,20577
18173,20577,20952
2711,20577,20952
5595,20577,20952
2711,18173,20577
617,20578,20963
311,20578,20963
311,617,20963
18173,20586,20727
20593,20754,29952
20593,20754,64110
20754,29952,64110
20593,21078,188937
20593,20710,36629
311,20593,61316
311,20257,20593
20257,20593,61316
311,20593,20818
617,20593,20818
20509,20593,64110
20599,23130,153122
4389,20599,153122
4389,20599,20719
311,11287,20599
311,20599,20719
20599,20719,23130
311,543,20604
543,20373,20604
311,20373,20604
311,543,20373
11850,20604,96368
311,20614,27260
5274,84145,118923
5274,16173,118923
311,20628,27260
311,7874,20640
311,20533,20640
